mdf_1,mdf_2,mdf_3,mdf_4,mdf_5,mdf_6,mdf_7,mdf_8,mdf_9,mdf_10,mdf_11,mdf_12,mdf_13,mdf_14,mdf_15,mdf_16,mdf_17,mdf_18,mdf_19,mdf_20,mdf_21,mdf_22,mdf_23,mdf_24,mdf_25,mdf_26,mdf_27,mdf_28,mdf_29,mdf_30,mdf_31,mdf_32,mdf_33,mdf_34,mdf_35,mdf_36,mdf_37,mdf_38,mdf_39,mdf_40,mdf_41,mdf_42,mdf_43,mdf_44,mdf_45,mdf_46,mdf_47,mdf_48,mdf_49,mdf_50,mdf_51,mdf_52,mdf_53,mdf_54,mdf_55,mdf_56,mdf_57,mdf_58,mdf_59,mdf_60,mdf_61,mdf_62,mdf_63,mdf_64,mdf_65,mdf_66,mdf_67,mdf_68,mdf_69,mdf_70,mdf_71,mdf_72,mdf_73,mdf_74,mdf_75,mdf_76,mdf_77,mdf_78,mdf_79,mdf_80,mdf_81,mdf_82,mdf_83,mdf_84,mdf_85,mdf_86,mdf_87,mdf_88,mdf_89,mdf_90,mdf_91,mdf_92,mdf_93,mdf_94,mdf_95,mdf_96,mdf_97,mdf_98,mdf_99,mdf_100,mdf_101,mdf_102,mdf_103,mdf_104,mdf_105,mdf_106,mdf_107,mdf_108,mdf_109,mdf_110,mdf_111,mdf_112,mdf_113,mdf_114,mdf_115,mdf_116,mdf_117,mdf_118,mdf_119,mdf_120,centroid_1,trisurface_1,trisurface_2,trisurface_3,length,sixfold_1,sixfold_2,sixfold_3,sixfold_4,sixfold_5,sixfold_6,bestfit_1,bestfit_2,bestfit_3,target
0.460645,0.511739,0.823717,0.949622,0.973151,0.461441,0.402149,0.658655,0.881098,0.955896,0.658496,0.354715,0.591723,0.835655,0.896085,0.704497,0.868205,0.572304,0.427378,0.211003,0.741425,0.741743,0.524950,0.363231,0.228335,0.816474,0.707441,0.487067,0.270911,0.311436,0.290221,0.430584,0.598229,0.775211,0.718947,0.369819,0.320402,0.490060,0.675332,0.979925,0.837505,0.341972,0.581408,0.711871,0.981504,0.836459,0.786318,0.592918,0.407726,0.281654,0.804909,0.710020,0.517988,0.328692,0.953008,0.935050,0.661972,0.539638,0.417223,0.960376,0.100000,0.100000,0.148571,0.254286,0.244444,0.074286,0.100000,0.111429,0.180000,0.183333,0.045714,0.100000,0.100000,0.111429,0.072222,0.100000,0.100000,0.100000,0.100000,0.144444,0.074286,0.100000,0.100000,0.100000,0.172222,0.045714,0.100000,0.100000,0.100000,0.152778,0.223944,0.100000,0.100000,0.100000,0.100000,0.119718,0.100000,0.100000,0.098592,0.006579,0.035211,0.087324,0.077465,0.078873,0.005263,0.235211,0.100000,0.100000,0.100000,0.100000,0.153521,0.100000,0.100000,0.098592,0.006579,0.046479,0.087324,0.077465,0.078873,0.005263,0.838586,0.146411,0.174262,0.063896,0.229492,0.090970,0.283193,0.173433,0.173127,0.104339,0.048231,0.588416,0.613607,0.185416,Fake
0.337509,0.676040,0.829073,0.953817,0.986196,0.369802,0.401414,0.606169,0.881646,0.963880,0.479721,0.338531,0.547631,0.833674,0.930675,0.831885,0.878494,0.634799,0.456374,0.127301,0.815354,0.781357,0.539792,0.409935,0.236656,0.812457,0.748296,0.478698,0.287491,0.635429,0.327449,0.470450,0.474821,0.803026,0.778322,0.608155,0.320975,0.527785,0.691215,0.880026,0.946532,0.431694,0.755948,0.737285,0.904820,0.777974,0.789575,0.626061,0.439092,0.282766,0.850778,0.687011,0.653300,0.338377,0.671723,0.988567,0.667171,0.783186,0.477932,0.758584,0.100000,0.100000,0.144444,0.233333,0.245000,0.080556,0.100000,0.100000,0.158333,0.205000,0.063889,0.100000,0.100000,0.100000,0.040000,0.100000,0.100000,0.100000,0.100000,0.190000,0.080556,0.100000,0.100000,0.100000,0.190000,0.063889,0.100000,0.100000,0.100000,0.075000,0.232308,0.100000,0.100000,0.100000,0.100000,0.095385,0.100000,0.081538,0.095385,0.043284,0.024615,0.075385,0.041538,0.070769,0.029851,0.226154,0.100000,0.100000,0.100000,0.100000,0.141538,0.100000,0.081538,0.095385,0.043284,0.015385,0.075385,0.041538,0.070769,0.029851,0.924294,0.135802,0.122799,0.087531,0.193183,0.078776,0.263724,0.112007,0.132479,0.170909,0.059908,0.606743,0.619246,0.188479,Fake
0.347663,0.633445,0.871678,0.941162,0.961797,0.321406,0.431156,0.746958,0.875600,0.951230,0.443404,0.337016,0.605508,0.825648,0.903717,0.846942,0.898415,0.716138,0.421630,0.133008,0.806836,0.784742,0.603746,0.339898,0.283529,0.810038,0.751761,0.524976,0.252161,0.387941,0.345039,0.512024,0.503504,0.785157,0.716728,0.297340,0.350295,0.631868,0.693582,0.896520,0.624144,0.429766,0.765090,0.646281,0.892247,0.855710,0.747093,0.609970,0.501115,0.384997,0.741440,0.642857,0.683469,0.449116,0.699710,0.858019,0.653926,0.789935,0.387641,0.758471,0.100000,0.100000,0.225000,0.275000,0.246154,0.086111,0.100000,0.100000,0.166667,0.156410,0.066667,0.100000,0.100000,0.100000,0.064103,0.100000,0.100000,0.100000,0.100000,0.130769,0.086111,0.100000,0.100000,0.100000,0.151282,0.066667,0.100000,0.100000,0.100000,0.153846,0.244928,0.100000,0.100000,0.100000,0.100000,0.178261,0.100000,0.065217,0.091304,0.038889,0.047826,0.078261,0.039130,0.086957,0.029167,0.198551,0.100000,0.100000,0.100000,0.100000,0.226087,0.100000,0.065217,0.091304,0.038889,0.081159,0.078261,0.039130,0.086957,0.029167,0.919444,0.142905,0.141089,0.097915,0.210016,0.093546,0.255178,0.129288,0.151229,0.193900,0.060088,0.579544,0.599538,0.237860,Fake
0.339869,0.748290,0.868521,0.969220,0.969854,0.401277,0.480468,0.704514,0.908269,0.948105,0.564751,0.384405,0.627071,0.850737,0.868504,0.798678,0.883949,0.627527,0.451664,0.256173,0.815777,0.782110,0.541420,0.391853,0.287252,0.805442,0.748518,0.492780,0.315625,0.311728,0.373206,0.517962,0.548720,0.745424,0.735965,0.310093,0.325207,0.466469,0.706235,0.909868,0.659452,0.273715,0.620567,0.731754,0.913670,0.839371,0.850459,0.635073,0.444596,0.312281,0.739652,0.791220,0.579631,0.420597,0.778655,0.905673,0.740943,0.632187,0.507101,0.806067,0.100000,0.100000,0.194118,0.273529,0.277778,0.079412,0.100000,0.126471,0.211765,0.191667,0.055882,0.100000,0.100000,0.100000,0.080556,0.100000,0.100000,0.100000,0.100000,0.125000,0.079412,0.100000,0.100000,0.100000,0.119444,0.055882,0.100000,0.100000,0.100000,0.119444,0.215584,0.100000,0.100000,0.100000,0.100000,0.167532,0.100000,0.098701,0.087013,0.030000,0.037662,0.096104,0.067532,0.068831,0.023750,0.240260,0.100000,0.100000,0.100000,0.100000,0.206494,0.100000,0.098701,0.087013,0.030000,0.037662,0.096104,0.067532,0.068831,0.023750,0.861017,0.184460,0.163697,0.087130,0.257964,0.102918,0.385382,0.164817,0.160576,0.156589,0.061832,0.568966,0.599717,0.232575,Fake
0.287835,0.467830,0.808631,0.930016,0.953929,0.202917,0.361813,0.568898,0.843015,0.921203,0.299991,0.266215,0.497004,0.786403,0.867215,0.909438,0.949640,0.776070,0.520795,0.241593,0.861422,0.872970,0.644699,0.449075,0.221988,0.836937,0.843188,0.582617,0.373014,0.216785,0.307607,0.422176,0.459909,0.679616,0.814569,0.341480,0.270560,0.406312,0.649430,0.788981,0.751479,0.424406,0.487951,0.655261,0.750840,0.872652,0.819741,0.690164,0.553040,0.385415,0.821628,0.746934,0.641454,0.489409,0.441548,0.941857,0.729183,0.678844,0.488209,0.408524,0.215152,0.248485,0.157576,0.100000,0.107895,0.093939,0.245455,0.227273,0.166667,0.102632,0.078788,0.230303,0.175758,0.151515,0.257895,0.100000,0.248485,0.393939,0.348485,0.368421,0.118182,0.100000,0.257576,0.363636,0.255263,0.121212,0.112121,0.300000,0.306061,0.123684,0.153623,0.275362,0.369565,0.247826,0.150000,0.169565,0.286957,0.378261,0.244928,0.094595,0.092754,0.242029,0.297101,0.240580,0.166216,0.210145,0.375362,0.368116,0.365217,0.355405,0.182609,0.357971,0.385507,0.247826,0.079730,0.075362,0.231884,0.286957,0.221739,0.074324,0.930967,0.161396,0.173128,0.147929,0.231329,0.085181,0.375980,0.127656,0.234094,0.258047,0.104649,0.594816,0.596506,0.249572,Fake
0.371601,0.575674,0.831549,0.941737,0.977168,0.458410,0.416205,0.657069,0.866125,0.951403,0.537283,0.364772,0.528116,0.793774,0.904129,0.788913,0.886366,0.656700,0.426664,0.204911,0.822136,0.756552,0.590193,0.379045,0.247297,0.788544,0.717485,0.533100,0.336963,0.368415,0.294869,0.418740,0.566329,0.784700,0.743160,0.316313,0.301874,0.484485,0.663349,0.957300,0.667834,0.248356,0.543594,0.665991,0.943184,0.841475,0.796682,0.627650,0.461628,0.286706,0.814685,0.748264,0.582980,0.370998,0.866418,0.902058,0.697880,0.600614,0.387097,0.864959,0.100000,0.100000,0.186047,0.260465,0.247826,0.074419,0.100000,0.100000,0.179070,0.197826,0.060465,0.100000,0.100000,0.100000,0.069565,0.100000,0.100000,0.100000,0.100000,0.132609,0.074419,0.100000,0.100000,0.100000,0.154348,0.060465,0.100000,0.100000,0.100000,0.121739,0.257333,0.100000,0.100000,0.100000,0.100000,0.128000,0.100000,0.100000,0.100000,0.017722,0.038667,0.100000,0.082667,0.084000,0.016456,0.244000,0.100000,0.100000,0.100000,0.100000,0.184000,0.100000,0.100000,0.100000,0.017722,0.056000,0.100000,0.082667,0.085333,0.016456,0.850809,0.154963,0.164728,0.068795,0.187874,0.086069,0.346839,0.156910,0.171035,0.146825,0.041397,0.609343,0.629240,0.198530,Fake
0.398318,0.596261,0.843967,0.960731,0.934081,0.429386,0.436127,0.663748,0.899361,0.890656,0.416875,0.368015,0.579858,0.838407,0.887054,0.779956,0.855296,0.594106,0.378996,0.261774,0.827078,0.762580,0.514804,0.310328,0.271356,0.798304,0.707743,0.424242,0.207673,0.402311,0.365245,0.507902,0.549720,0.820909,0.783757,0.339091,0.364196,0.673357,0.711888,0.918516,0.532098,0.335035,0.739441,0.696224,0.899599,0.857552,0.789510,0.571399,0.421049,0.263570,0.797762,0.739510,0.642867,0.319510,0.747794,0.837552,0.690490,0.688462,0.363706,0.740775,0.220455,0.152273,0.100000,0.100000,0.137778,0.127273,0.229545,0.172727,0.100000,0.184444,0.113636,0.272727,0.159091,0.125000,0.226667,0.147727,0.379545,0.356818,0.306818,0.288889,0.079545,0.225000,0.238636,0.313636,0.284444,0.127273,0.231818,0.168182,0.106818,0.151111,0.100000,0.100000,0.281538,0.280000,0.201471,0.138462,0.166154,0.204615,0.341538,0.038235,0.153846,0.246154,0.180000,0.307692,0.089706,0.241538,0.309231,0.352308,0.352308,0.302941,0.149231,0.341538,0.178462,0.332308,0.039706,0.121538,0.204615,0.180000,0.330769,0.032353,0.918287,0.156589,0.139783,0.081401,0.153506,0.097236,0.299742,0.150422,0.129664,0.166121,0.052155,0.614607,0.656281,0.223393,Fake
0.418410,0.606659,0.819585,0.957540,0.966184,0.322836,0.400313,0.606424,0.890247,0.920980,0.436819,0.340306,0.555895,0.833137,0.844928,0.794673,0.907090,0.743596,0.490560,0.239268,0.768821,0.809166,0.587622,0.441598,0.264320,0.745163,0.772033,0.515002,0.304661,0.303037,0.302584,0.458630,0.548961,0.775937,0.704535,0.348900,0.303428,0.464688,0.667127,0.864399,0.599110,0.220842,0.576106,0.634767,0.907483,0.890576,0.850165,0.671958,0.510544,0.380423,0.783836,0.791197,0.598114,0.348440,0.717082,0.849245,0.651560,0.608312,0.372517,0.812623,0.224324,0.162162,0.100000,0.100000,0.121429,0.129730,0.289189,0.164865,0.100000,0.171429,0.102703,0.251351,0.162162,0.100000,0.238095,0.118919,0.216216,0.410811,0.356757,0.319048,0.110811,0.140541,0.289189,0.351351,0.319048,0.154054,0.183784,0.235135,0.151351,0.080952,0.114493,0.100000,0.255072,0.318841,0.261429,0.142029,0.192754,0.292754,0.363768,0.080000,0.131884,0.285507,0.224638,0.305797,0.081429,0.269565,0.355072,0.375362,0.363768,0.364286,0.082609,0.356522,0.372464,0.324638,0.038571,0.043478,0.100000,0.195652,0.344928,0.022857,0.880548,0.145848,0.170324,0.090775,0.199097,0.100956,0.272050,0.162289,0.177032,0.173269,0.057353,0.592206,0.616099,0.264097,Fake
0.326239,0.466838,0.793077,0.952821,0.948862,0.277265,0.306667,0.583846,0.894017,0.916016,0.352991,0.250855,0.495214,0.815214,0.867886,0.882650,0.948205,0.743504,0.462479,0.224228,0.867094,0.895726,0.630940,0.403077,0.314390,0.800598,0.843419,0.485214,0.290684,0.398943,0.383844,0.490306,0.468027,0.722449,0.815825,0.312330,0.357228,0.401701,0.630867,0.822600,0.510544,0.294898,0.576786,0.574235,0.843259,0.884949,0.796854,0.659694,0.526276,0.345015,0.809694,0.733673,0.610119,0.452126,0.519237,0.844303,0.656973,0.702636,0.390816,0.637337,0.241026,0.179487,0.100000,0.100000,0.158537,0.194872,0.253846,0.169231,0.100000,0.170732,0.138462,0.284615,0.164103,0.125641,0.185366,0.138462,0.128205,0.356410,0.294872,0.339024,0.212821,0.200000,0.307692,0.379487,0.263415,0.189744,0.246154,0.200000,0.233333,0.078049,0.095000,0.100000,0.211667,0.331667,0.236066,0.116667,0.150000,0.273333,0.385000,0.178689,0.148333,0.253333,0.213333,0.336667,0.168852,0.236667,0.390000,0.348333,0.361667,0.224590,0.180000,0.363333,0.383333,0.380000,0.216393,0.055000,0.140000,0.086667,0.380000,0.172131,0.954833,0.172296,0.166173,0.198265,0.159456,0.107730,0.331786,0.140826,0.195682,0.236897,0.180719,0.613938,0.634623,0.248680,Fake
0.406673,0.544513,0.827759,0.933907,0.979222,0.376573,0.425625,0.620083,0.834846,0.938332,0.344959,0.356745,0.559245,0.788103,0.933156,0.880713,0.850613,0.667622,0.438047,0.218944,0.776318,0.751314,0.560758,0.386686,0.204230,0.761268,0.715958,0.525323,0.336598,0.546214,0.327015,0.421399,0.597636,0.819559,0.831199,0.224461,0.316704,0.494527,0.724857,0.896735,0.639753,0.261263,0.461056,0.697970,0.931889,0.871907,0.799413,0.629600,0.468750,0.225926,0.776174,0.748810,0.555679,0.367465,0.679673,0.891180,0.703918,0.500793,0.384676,0.802182,0.253846,0.228205,0.220513,0.223077,0.242857,0.130769,0.202564,0.274359,0.251282,0.195238,0.087179,0.179487,0.269231,0.289744,0.152381,0.217949,0.315385,0.376923,0.328205,0.314286,0.148718,0.141026,0.302564,0.348718,0.261905,0.115385,0.156410,0.315385,0.333333,0.150000,0.335937,0.370312,0.303125,0.162500,0.225373,0.314063,0.356250,0.390625,0.153125,0.086567,0.140625,0.350000,0.345312,0.220312,0.064179,0.340625,0.360938,0.367188,0.345313,0.331343,0.326563,0.354688,0.356250,0.243750,0.043284,0.156250,0.353125,0.381250,0.143750,0.023881,0.896345,0.174771,0.190379,0.082158,0.173429,0.087528,0.410157,0.145106,0.230288,0.185185,0.049546,0.634084,0.648278,0.226831,Fake
0.372407,0.599757,0.819539,0.923992,0.949837,0.436119,0.411053,0.618674,0.873657,0.946224,0.518749,0.323019,0.556516,0.815080,0.910213,0.762246,0.882238,0.633809,0.386055,0.133506,0.832782,0.804405,0.570299,0.314708,0.419668,0.784204,0.772853,0.479630,0.251942,0.484765,0.304825,0.463915,0.524787,0.753389,0.760442,0.326356,0.363038,0.462520,0.676369,0.882129,0.511497,0.472222,0.519338,0.639620,0.892086,0.899389,0.727738,0.595960,0.441388,0.296133,0.781566,0.657097,0.550106,0.342570,0.693909,0.810207,0.664673,0.570308,0.357656,0.735614,0.217073,0.139024,0.175610,0.270732,0.267391,0.202439,0.246341,0.173171,0.214634,0.154348,0.146341,0.265854,0.158537,0.136585,0.163043,0.246341,0.392683,0.370732,0.409756,0.360870,0.192683,0.341463,0.341463,0.326829,0.152174,0.129268,0.317073,0.280488,0.239024,0.139130,0.297222,0.100000,0.243056,0.365278,0.348649,0.227778,0.176389,0.338889,0.362500,0.152703,0.190278,0.243056,0.293056,0.365278,0.131081,0.338889,0.390278,0.390278,0.363889,0.354054,0.233333,0.206944,0.394444,0.420833,0.177027,0.172222,0.080556,0.251389,0.418056,0.154054,0.882171,0.129705,0.142982,0.077267,0.185902,0.081279,0.238151,0.111716,0.170642,0.136364,0.054208,0.608219,0.632277,0.185222,Fake
0.372887,0.564507,0.817676,0.938732,0.980858,0.278803,0.418662,0.653944,0.854577,0.947247,0.335775,0.349789,0.587465,0.804718,0.883995,0.822113,0.846690,0.628803,0.474296,0.191741,0.779859,0.791901,0.566338,0.400563,0.200128,0.730704,0.752746,0.489930,0.313451,0.201601,0.331714,0.514605,0.518560,0.820648,0.808908,0.225977,0.341289,0.453965,0.696524,0.890736,0.443211,0.275099,0.601818,0.644002,0.928435,0.932145,0.811004,0.664678,0.416707,0.260536,0.855408,0.759037,0.602581,0.343371,0.654283,0.852564,0.654826,0.671824,0.292306,0.776136,0.100000,0.100000,0.150000,0.235000,0.236364,0.095000,0.100000,0.122500,0.175000,0.213636,0.082500,0.100000,0.100000,0.100000,0.088636,0.100000,0.100000,0.100000,0.100000,0.106818,0.095000,0.100000,0.100000,0.100000,0.120455,0.082500,0.100000,0.100000,0.100000,0.177273,0.229577,0.100000,0.100000,0.100000,0.098611,0.147887,0.100000,0.098592,0.100000,0.043056,0.083099,0.100000,0.067606,0.094366,0.025000,0.156338,0.100000,0.100000,0.100000,0.098611,0.181690,0.100000,0.098592,0.100000,0.043056,0.136620,0.100000,0.067606,0.095775,0.026389,0.897584,0.166736,0.182057,0.094548,0.188793,0.087764,0.362653,0.132878,0.230408,0.179496,0.066354,0.612320,0.645891,0.239204,Fake
0.393959,0.520788,0.793133,0.945821,0.985416,0.309865,0.404607,0.564030,0.863103,0.937130,0.438577,0.302260,0.498914,0.812038,0.856655,0.809431,0.899609,0.719470,0.515790,0.280449,0.788208,0.847820,0.630523,0.452340,0.218959,0.776112,0.819281,0.526800,0.364045,0.238142,0.305411,0.479365,0.489466,0.799278,0.785455,0.302381,0.330664,0.404834,0.654834,0.866397,0.711833,0.251948,0.518398,0.634560,0.835421,0.853968,0.861977,0.699062,0.509957,0.303030,0.803030,0.764430,0.629942,0.441414,0.686330,0.929437,0.680014,0.676623,0.424531,0.657778,0.097436,0.100000,0.130769,0.243590,0.239535,0.089744,0.100000,0.100000,0.179487,0.209302,0.069231,0.100000,0.100000,0.100000,0.083721,0.097436,0.100000,0.100000,0.100000,0.104651,0.089744,0.100000,0.100000,0.100000,0.111628,0.069231,0.100000,0.100000,0.100000,0.158140,0.225714,0.100000,0.100000,0.100000,0.100000,0.127143,0.100000,0.100000,0.097143,0.045333,0.032857,0.100000,0.075714,0.088571,0.044000,0.222857,0.100000,0.100000,0.100000,0.100000,0.197143,0.100000,0.100000,0.097143,0.045333,0.034286,0.100000,0.075714,0.088571,0.044000,0.896181,0.173772,0.163457,0.105975,0.194052,0.106826,0.359681,0.123002,0.206906,0.176130,0.074930,0.606927,0.627044,0.254064,Fake
0.325421,0.644890,0.833769,0.946211,0.959438,0.284045,0.376452,0.653818,0.869120,0.944128,0.306548,0.337326,0.564678,0.811774,0.924244,0.878630,0.855691,0.650624,0.418917,0.149125,0.855183,0.799797,0.587907,0.356127,0.313560,0.779326,0.761687,0.526205,0.257549,0.437301,0.326472,0.476779,0.527700,0.776237,0.837586,0.293319,0.332611,0.460094,0.701770,0.851534,0.412351,0.293463,0.502275,0.636331,0.867932,0.868328,0.760058,0.634525,0.452438,0.262503,0.819863,0.696714,0.583388,0.388877,0.500102,0.821452,0.586999,0.590321,0.325099,0.606927,0.100000,0.100000,0.185714,0.307143,0.236957,0.088095,0.100000,0.100000,0.180952,0.139130,0.080952,0.100000,0.100000,0.100000,0.060870,0.100000,0.100000,0.100000,0.100000,0.121739,0.088095,0.100000,0.100000,0.100000,0.097826,0.080952,0.100000,0.100000,0.100000,0.110870,0.244615,0.100000,0.100000,0.100000,0.100000,0.161538,0.100000,0.100000,0.100000,0.063768,0.073846,0.096923,0.084615,0.100000,0.047826,0.192308,0.100000,0.100000,0.100000,0.100000,0.183077,0.100000,0.100000,0.100000,0.063768,0.132308,0.096923,0.084615,0.100000,0.047826,0.924048,0.122109,0.187707,0.121554,0.160706,0.072855,0.243646,0.165667,0.206839,0.196398,0.096160,0.623041,0.648391,0.223187,Fake
0.456002,0.624542,0.859669,0.968362,0.974075,0.505204,0.500591,0.699290,0.906150,0.938230,0.559137,0.451271,0.655174,0.865760,0.990573,0.738675,0.735127,0.528445,0.323832,0.106221,0.748196,0.680662,0.456239,0.274690,0.316087,0.722768,0.650680,0.402543,0.233590,0.907372,0.356507,0.439899,0.687500,0.789092,0.811169,0.279026,0.357444,0.623010,0.804190,1.000000,0.527856,0.495845,0.647179,0.874824,1.000000,0.864525,0.684047,0.520833,0.323736,0.183623,0.746664,0.639162,0.444698,0.484082,1.000000,0.800737,0.675971,0.476065,0.673865,1.000000,0.234211,0.223684,0.228947,0.255263,0.253659,0.157895,0.155263,0.271053,0.239474,0.200000,0.150000,0.131579,0.252632,0.252632,0.014634,0.247368,0.381579,0.384211,0.363158,0.329268,0.221053,0.228947,0.250000,0.347368,0.175610,0.202632,0.197368,0.221053,0.334211,0.017073,0.328090,0.328090,0.207865,0.289888,0.384444,0.331461,0.324719,0.220225,0.185393,0.000000,0.193258,0.271910,0.205618,0.103371,0.000000,0.356180,0.391011,0.360674,0.365169,0.384444,0.341573,0.364045,0.200000,0.203371,0.000000,0.202247,0.235955,0.164045,0.101124,0.000000,0.855973,0.134783,0.124718,0.051419,0.265300,0.099527,0.218629,0.175045,0.091674,0.109511,0.035412,0.584676,0.615528,0.167344,Fake
0.278932,0.528272,0.756677,0.920788,0.968402,0.401912,0.393587,0.528190,0.845780,0.938808,0.386004,0.267145,0.471151,0.799703,0.883230,0.906281,0.937026,0.678124,0.511045,0.297618,0.897049,0.890125,0.614985,0.443785,0.280857,0.808853,0.855836,0.535773,0.386251,0.426498,0.274129,0.444942,0.442620,0.709784,0.781429,0.394942,0.311526,0.419735,0.584328,0.751429,0.710614,0.243698,0.600415,0.536235,0.842460,0.840630,0.854478,0.682670,0.517247,0.339603,0.842703,0.806136,0.657794,0.442040,0.359683,0.929934,0.750663,0.735987,0.364428,0.615556,0.100000,0.100000,0.100000,0.275000,0.194595,0.072222,0.100000,0.100000,0.188889,0.213514,0.069444,0.100000,0.100000,0.113889,0.070270,0.100000,0.100000,0.100000,0.100000,0.132432,0.072222,0.100000,0.100000,0.100000,0.118919,0.069444,0.100000,0.100000,0.100000,0.089189,0.261194,0.100000,0.100000,0.100000,0.100000,0.143284,0.098507,0.092537,0.100000,0.085714,0.035821,0.098507,0.059701,0.095522,0.047143,0.265672,0.100000,0.100000,0.100000,0.100000,0.173134,0.098507,0.092537,0.100000,0.085714,0.038806,0.098507,0.059701,0.095522,0.048571,0.935226,0.188839,0.184077,0.136480,0.205394,0.098280,0.458333,0.109769,0.277690,0.197476,0.109470,0.606516,0.611594,0.225388,Fake
0.324509,0.559357,0.801782,0.954712,0.985427,0.529720,0.362471,0.536380,0.868132,0.962323,0.719364,0.230603,0.420829,0.778555,0.894594,0.796121,0.945221,0.763070,0.608974,0.206735,0.882867,0.909757,0.695971,0.495588,0.315841,0.895521,0.841159,0.648768,0.423077,0.344684,0.325302,0.529475,0.416046,0.711873,0.763869,0.291273,0.300546,0.339377,0.561351,0.746853,0.588922,0.291853,0.524093,0.480212,0.834110,0.834658,0.840454,0.735635,0.645802,0.400777,0.772810,0.744660,0.624607,0.586687,0.472416,0.885494,0.700116,0.728929,0.513992,0.689588,0.100000,0.100000,0.164103,0.266667,0.232558,0.053846,0.100000,0.100000,0.192308,0.167442,0.030769,0.100000,0.100000,0.100000,0.072093,0.100000,0.100000,0.100000,0.100000,0.139535,0.053846,0.100000,0.100000,0.100000,0.104651,0.030769,0.100000,0.100000,0.100000,0.132558,0.231148,0.100000,0.100000,0.100000,0.096923,0.203279,0.100000,0.100000,0.100000,0.075385,0.067213,0.093443,0.065574,0.100000,0.043077,0.229508,0.100000,0.100000,0.100000,0.096923,0.240984,0.100000,0.100000,0.100000,0.075385,0.080328,0.093443,0.065574,0.100000,0.043077,0.955615,0.185185,0.233809,0.171474,0.162811,0.095572,0.434955,0.132806,0.381127,0.231311,0.136944,0.603126,0.611656,0.271819,Fake
0.416975,0.606581,0.891984,0.861718,0.945462,0.378008,0.508053,0.852693,0.802018,0.931892,0.450759,0.487829,0.765365,0.826268,0.979623,0.812292,0.881525,0.646150,0.320344,0.124914,0.776934,0.748658,0.497223,0.266984,0.443622,0.810209,0.682294,0.390226,0.479406,0.878296,0.277429,0.534852,0.632952,0.833810,0.786406,0.295547,0.439563,0.518855,0.741702,0.803244,0.735663,0.373363,0.798267,0.684446,0.735493,0.870505,0.703854,0.574774,0.462429,0.370133,0.822146,0.632583,0.439932,0.365342,0.397932,0.864005,0.550065,0.704407,0.305274,0.412118,0.235135,0.154054,0.100000,0.243243,0.372500,0.243243,0.170270,0.100000,0.256757,0.182500,0.205405,0.127027,0.100000,0.194595,0.025000,0.302703,0.335135,0.400000,0.400000,0.350000,0.245946,0.351351,0.305405,0.313514,0.197500,0.183784,0.337838,0.170270,0.197297,0.037500,0.294828,0.142241,0.290517,0.282759,0.394215,0.266379,0.246552,0.330172,0.318966,0.296694,0.112069,0.331034,0.156897,0.351724,0.285950,0.362931,0.379310,0.379310,0.383621,0.387603,0.335345,0.377586,0.371552,0.338793,0.295041,0.042241,0.212069,0.097414,0.348276,0.297521,0.884142,0.118612,0.106483,0.088590,0.373589,0.082474,0.191905,0.133822,0.086129,0.199500,0.048855,0.565413,0.564211,0.242756,Real
0.309113,0.668321,0.896803,0.839456,0.956151,0.292939,0.531107,0.841842,0.762929,0.921046,0.426908,0.458874,0.743225,0.863263,0.921711,0.872662,0.768273,0.578912,0.320754,0.126487,0.835448,0.735019,0.493798,0.271517,0.213474,0.848807,0.692319,0.386784,0.624332,0.499068,0.363385,0.527275,0.581874,0.785320,0.853620,0.295792,0.442641,0.489909,0.728913,0.927014,0.248715,0.435786,0.764471,0.808502,0.929739,0.894564,0.706350,0.564737,0.369383,0.206604,0.862433,0.654893,0.486196,0.352104,0.684894,0.826495,0.594155,0.734958,0.585824,0.738623,0.252500,0.135000,0.100000,0.220000,0.325581,0.250000,0.160000,0.100000,0.262500,0.255814,0.192500,0.185000,0.122500,0.172500,0.162791,0.312500,0.357500,0.322500,0.397500,0.379070,0.250000,0.275000,0.325000,0.370000,0.318605,0.252500,0.247500,0.182500,0.175000,0.204651,0.228846,0.150000,0.262500,0.297115,0.348624,0.285577,0.197115,0.328846,0.294231,0.144037,0.310577,0.309615,0.166346,0.161538,0.111009,0.367308,0.375000,0.375000,0.325962,0.385321,0.339423,0.368269,0.378846,0.329808,0.152294,0.332692,0.172115,0.085577,0.158654,0.099083,0.925193,0.143451,0.092665,0.068632,0.302462,0.090686,0.248413,0.108493,0.079239,0.149892,0.047007,0.575395,0.602215,0.198028,Real
