mdf_1,mdf_2,mdf_3,mdf_4,mdf_5,mdf_6,mdf_7,mdf_8,mdf_9,mdf_10,mdf_11,mdf_12,mdf_13,mdf_14,mdf_15,mdf_16,mdf_17,mdf_18,mdf_19,mdf_20,mdf_21,mdf_22,mdf_23,mdf_24,mdf_25,mdf_26,mdf_27,mdf_28,mdf_29,mdf_30,mdf_31,mdf_32,mdf_33,mdf_34,mdf_35,mdf_36,mdf_37,mdf_38,mdf_39,mdf_40,mdf_41,mdf_42,mdf_43,mdf_44,mdf_45,mdf_46,mdf_47,mdf_48,mdf_49,mdf_50,mdf_51,mdf_52,mdf_53,mdf_54,mdf_55,mdf_56,mdf_57,mdf_58,mdf_59,mdf_60,mdf_61,mdf_62,mdf_63,mdf_64,mdf_65,mdf_66,mdf_67,mdf_68,mdf_69,mdf_70,mdf_71,mdf_72,mdf_73,mdf_74,mdf_75,mdf_76,mdf_77,mdf_78,mdf_79,mdf_80,mdf_81,mdf_82,mdf_83,mdf_84,mdf_85,mdf_86,mdf_87,mdf_88,mdf_89,mdf_90,mdf_91,mdf_92,mdf_93,mdf_94,mdf_95,mdf_96,mdf_97,mdf_98,mdf_99,mdf_100,mdf_101,mdf_102,mdf_103,mdf_104,mdf_105,mdf_106,mdf_107,mdf_108,mdf_109,mdf_110,mdf_111,mdf_112,mdf_113,mdf_114,mdf_115,mdf_116,mdf_117,mdf_118,mdf_119,mdf_120,centroid_1,trisurface_1,trisurface_2,trisurface_3,length,sixfold_1,sixfold_2,sixfold_3,sixfold_4,sixfold_5,sixfold_6,bestfit_1,bestfit_2,bestfit_3,target
0.851469,0.941796,0.917837,0.948735,0.805314,0.869510,0.899306,0.750898,0.654776,0.566269,0.866571,0.802000,0.618735,0.440245,0.663265,0.294286,0.898245,0.948612,0.866653,0.676088,0.918531,0.837837,0.815755,0.630531,0.517597,0.836041,0.707265,0.705755,0.356367,0.612476,0.731171,0.752227,0.729956,0.688978,0.644821,0.613014,0.657839,0.307297,0.513970,0.561287,0.574587,0.500040,0.091351,0.526401,0.644220,0.817015,0.912739,0.961411,0.862245,0.633317,0.575599,0.648040,0.844145,0.528952,0.530263,0.508301,0.474692,0.376417,0.542598,0.574555,0.100000,0.100000,0.150000,0.260000,0.390566,0.066000,0.100000,0.210000,0.450000,0.290566,0.102000,0.130000,0.286000,0.262000,0.181132,0.176000,0.142000,0.138000,0.362000,0.375472,0.070000,0.154000,0.124000,0.252000,0.339623,0.052000,0.248000,0.148000,0.432000,0.192453,0.112245,0.329592,0.456122,0.295918,0.100000,0.138776,0.290816,0.380612,0.332653,0.136364,0.179592,0.238776,0.361224,0.176531,0.097980,0.377551,0.394898,0.394898,0.357143,0.297980,0.315306,0.450000,0.385714,0.202041,0.091919,0.079592,0.214286,0.415306,0.221429,0.068687,0.577979,0.367806,0.542263,0.150769,0.215106,0.188780,0.521563,0.460289,0.652644,0.218028,0.093628,0.482845,0.532881,0.568040,Real
0.492847,0.587562,0.737690,0.921096,0.929427,0.330221,0.530643,0.661045,0.760277,0.914636,0.346936,0.314561,0.599458,0.695076,0.938442,0.916278,0.867640,0.768258,0.438940,0.130018,0.754856,0.608342,0.682126,0.369824,0.466826,0.640114,0.468905,0.600663,0.300407,0.659952,0.361492,0.533029,0.775951,0.837291,0.927397,0.220091,0.393303,0.612177,0.582344,0.750411,0.360274,0.311263,0.489954,0.509589,0.739452,0.883562,0.753425,0.641857,0.514460,0.359863,0.817504,0.670624,0.558752,0.440030,0.386986,0.748402,0.560122,0.459361,0.219026,0.454247,0.241379,0.265517,0.300000,0.293103,0.312903,0.251724,0.327586,0.258621,0.279310,0.167742,0.196552,0.286207,0.241379,0.296552,0.096774,0.272414,0.286207,0.331034,0.327586,0.329032,0.334483,0.358621,0.375862,0.386207,0.158065,0.182759,0.348276,0.258621,0.293103,0.135484,0.302222,0.333333,0.320000,0.362222,0.384000,0.364444,0.311111,0.355556,0.368889,0.318000,0.217778,0.384444,0.373333,0.368889,0.258000,0.351111,0.406667,0.360000,0.375556,0.396000,0.335556,0.395556,0.391111,0.366667,0.362000,0.228889,0.315556,0.351111,0.366667,0.200000,0.859994,0.267213,0.413482,0.275663,0.164550,0.205362,0.425987,0.468185,0.362500,0.488755,0.190640,0.641438,0.626641,0.343172,Fake
0.306368,0.642453,0.735495,0.887382,0.930713,0.284906,0.545401,0.653302,0.758491,0.896646,1.000000,0.285259,0.589858,0.703066,0.860797,0.820873,0.884552,0.723939,0.490330,0.261740,0.712500,0.781250,0.650354,0.429245,0.509958,1.000000,0.711675,0.598231,0.371108,0.498952,0.307096,0.571015,0.752518,0.907628,0.832197,0.158815,0.427712,0.521009,0.603542,0.867189,0.717097,0.359185,0.416946,0.542192,0.841059,0.894548,0.820928,0.675425,0.507466,0.348898,0.772543,0.734460,0.610835,0.450052,0.660418,0.892117,0.643593,0.488482,0.320755,0.604635,0.300000,0.234375,0.290625,0.300000,0.297222,0.215625,0.296875,0.268750,0.253125,0.188889,0.000000,0.268750,0.278125,0.259375,0.169444,0.262500,0.356250,0.381250,0.375000,0.291667,0.346875,0.287500,0.356250,0.309375,0.186111,0.000000,0.268750,0.309375,0.340625,0.155556,0.300000,0.300000,0.345283,0.358491,0.362963,0.358491,0.316981,0.335849,0.354717,0.166667,0.083019,0.373585,0.350943,0.366038,0.133333,0.349057,0.360377,0.345283,0.350943,0.340741,0.316981,0.358491,0.349057,0.381132,0.198148,0.094340,0.369811,0.366038,0.366038,0.125926,0.844717,0.265268,0.460750,0.226236,0.172252,0.179487,0.473162,0.556818,0.354119,0.410737,0.154565,0.629597,0.631964,0.349581,Fake
0.464316,0.628098,0.715385,0.881731,0.892308,0.433226,0.461004,0.662500,0.741132,0.933333,0.634936,0.296688,0.611752,0.744444,0.904734,0.824679,0.801389,0.640385,0.345940,0.192801,0.758226,0.716560,0.556731,0.253312,0.602071,0.799038,0.553739,0.487073,0.336325,0.573866,0.313504,0.550930,0.729396,0.796598,0.892702,0.196112,0.431213,0.596260,0.663145,0.927431,0.763842,0.384615,0.525359,0.588546,0.928675,0.886306,0.731615,0.571957,0.445900,0.173440,0.777367,0.660926,0.495456,0.365385,0.740100,0.925613,0.557587,0.401416,0.265744,0.772445,0.250000,0.233333,0.280556,0.300000,0.274359,0.177778,0.300000,0.294444,0.311111,0.174359,0.122222,0.283333,0.258333,0.225000,0.107692,0.316667,0.277778,0.319444,0.361111,0.271795,0.219444,0.344444,0.344444,0.286111,0.138462,0.127778,0.322222,0.325000,0.286111,0.128205,0.288462,0.294231,0.330769,0.357692,0.377358,0.348077,0.363462,0.350000,0.371154,0.122642,0.063462,0.348077,0.348077,0.338462,0.092453,0.375000,0.336538,0.344231,0.357692,0.375472,0.294231,0.361538,0.365385,0.361538,0.133962,0.071154,0.338462,0.301923,0.365385,0.103774,0.839691,0.210388,0.292039,0.136801,0.145735,0.153027,0.350850,0.316309,0.270796,0.205808,0.113307,0.650300,0.670409,0.238286,Fake
0.083978,0.477595,0.637814,0.775306,0.936322,0.859929,0.281915,0.575596,0.704062,0.845289,1.000000,0.363798,0.484848,0.638298,0.869453,0.950838,0.892811,0.740006,0.455029,0.258359,0.980335,0.777724,0.650064,0.396518,0.248936,1.000000,0.683914,0.565925,0.325435,0.490729,0.224357,0.396125,0.591338,0.701237,0.847341,0.135949,0.309508,0.484207,0.580104,0.779459,0.947574,0.309020,0.401172,0.500977,0.769027,0.941550,0.808694,0.667861,0.517095,0.369968,0.836047,0.714100,0.578150,0.419570,0.491037,0.986486,0.665256,0.505536,0.327581,0.550250,0.245455,0.254545,0.245455,0.284848,0.282857,0.042424,0.290909,0.251515,0.266667,0.251429,0.000000,0.218182,0.306061,0.315152,0.145714,0.251515,0.303030,0.409091,0.293939,0.277143,0.057576,0.381818,0.287879,0.296970,0.228571,0.000000,0.245455,0.281818,0.290909,0.171429,0.278378,0.310811,0.324324,0.335135,0.292683,0.329730,0.289189,0.335135,0.343243,0.270732,0.010811,0.343243,0.356757,0.335135,0.212195,0.348649,0.345946,0.364865,0.340541,0.363415,0.278378,0.367568,0.345946,0.359459,0.282927,0.018919,0.324324,0.381081,0.327027,0.187805,0.907848,0.182083,0.289740,0.217432,0.105925,0.105441,0.487781,0.274725,0.303905,0.288297,0.184402,0.701415,0.693770,0.230633,Fake
0.450017,0.648424,0.819383,0.964080,0.869729,0.284310,0.531006,0.699932,0.772450,0.981120,0.519146,0.279227,0.655032,0.749407,0.979232,0.918841,0.872416,0.691122,0.328533,0.185494,0.788207,0.631311,0.529143,0.188241,0.873505,0.740596,0.498136,0.452728,0.290918,0.895060,0.420017,0.634266,0.765225,0.878880,0.960719,0.233927,0.469890,0.610517,0.582358,0.861641,0.679898,0.471925,0.525700,0.513147,0.783715,0.839016,0.704835,0.595420,0.491942,0.250318,0.695335,0.553011,0.479050,0.425445,0.482029,0.828499,0.517218,0.394911,0.150975,0.477417,0.246154,0.253846,0.300000,0.296154,0.282143,0.276923,0.315385,0.246154,0.273077,0.053571,0.173077,0.334615,0.292308,0.257692,0.025000,0.280769,0.273077,0.361538,0.369231,0.253571,0.353846,0.334615,0.323077,0.284615,0.042857,0.146154,0.311538,0.292308,0.242308,0.053571,0.311111,0.322222,0.362222,0.371111,0.389583,0.375556,0.308889,0.360000,0.395556,0.245833,0.088889,0.357778,0.386667,0.375556,0.191667,0.357778,0.375556,0.368889,0.373333,0.408333,0.328889,0.364444,0.384444,0.397778,0.237500,0.120000,0.322222,0.386667,0.373333,0.216667,0.844042,0.291908,0.408346,0.298800,0.186648,0.226039,0.404823,0.497037,0.341709,0.597021,0.192287,0.618850,0.622039,0.340159,Fake
0.540964,0.674029,0.830790,0.959438,0.906804,0.391432,0.464525,0.736814,0.841098,1.000000,0.499063,0.228782,0.658635,0.807497,1.000000,0.830924,0.845783,0.712584,0.300268,0.118946,0.696787,0.748461,0.636278,0.303079,1.000000,0.631593,0.504953,0.548461,0.306024,1.000000,0.453782,0.674270,0.784580,0.906229,0.951465,0.331866,0.535147,0.539549,0.673736,0.742072,0.379218,0.422302,0.442977,0.556623,0.704672,0.820195,0.679739,0.581433,0.490329,0.390462,0.723890,0.596905,0.492063,0.395892,0.364440,0.669468,0.506069,0.305989,0.173536,0.221133,0.250000,0.250000,0.300000,0.293333,0.264706,0.303333,0.280000,0.260000,0.276667,0.000000,0.183333,0.286667,0.263333,0.216667,0.000000,0.320000,0.293333,0.323333,0.353333,0.282353,0.323333,0.316667,0.316667,0.273333,0.000000,0.183333,0.346667,0.346667,0.246667,0.000000,0.300000,0.316327,0.357143,0.367347,0.392593,0.363265,0.336735,0.397959,0.355102,0.337037,0.212245,0.377551,0.371429,0.363265,0.290741,0.365306,0.367347,0.406122,0.359184,0.368519,0.346939,0.434694,0.391837,0.383673,0.359259,0.251020,0.340816,0.379592,0.357143,0.303704,0.908016,0.264667,0.195448,0.147098,0.172479,0.202512,0.357631,0.118684,0.252320,0.164659,0.139200,0.617432,0.601261,0.366036,Fake
0.662879,0.699036,0.752927,0.861915,0.942719,0.742596,0.648588,0.711949,0.823003,0.981904,0.758953,0.446798,0.629821,0.770145,1.000000,0.561811,0.811123,0.799242,0.414945,0.062696,0.912707,0.646694,0.699380,0.354683,0.733685,0.879477,0.466770,0.606233,0.311811,1.000000,0.224798,0.654570,0.671371,0.798891,0.799652,0.494792,0.481183,0.541331,0.644489,0.725490,0.779234,0.539483,0.430108,0.506552,0.676787,0.836358,0.720934,0.638105,0.533098,0.437698,0.831653,0.577285,0.547883,0.449093,0.535421,0.894993,0.581485,0.417003,0.241767,0.382195,0.225000,0.250000,0.266667,0.283333,0.268966,0.100000,0.237500,0.275000,0.300000,0.100000,0.108333,0.300000,0.295833,0.262500,0.000000,0.283333,0.279167,0.366667,0.425000,0.327586,0.120833,0.366667,0.283333,0.250000,0.072414,0.095833,0.325000,0.333333,0.316667,0.000000,0.325000,0.275000,0.360417,0.372917,0.396078,0.225000,0.354167,0.381250,0.381250,0.280392,0.114583,0.277083,0.358333,0.364583,0.270588,0.345833,0.400000,0.393750,0.391667,0.366667,0.245833,0.356250,0.383333,0.385417,0.294118,0.100000,0.260417,0.366667,0.370833,0.278431,0.799848,0.216734,0.361895,0.220201,0.216070,0.162658,0.304891,0.373276,0.346642,0.263755,0.194676,0.598490,0.582336,0.300564,Fake
0.245120,0.646552,0.730481,0.849545,0.932247,0.415745,0.460800,0.652733,0.807905,0.914666,1.000000,0.295381,0.576936,0.643299,0.821326,0.858979,0.897040,0.791802,0.544893,0.227559,0.824496,0.703969,0.611581,0.241867,0.503859,1.000000,0.555953,0.533995,0.196649,0.505146,0.297136,0.553732,0.664414,0.837516,0.957057,0.597490,0.403314,0.552606,0.665701,0.768018,0.748391,0.428732,0.527349,0.474099,0.666517,0.886583,0.852638,0.721042,0.564994,0.411111,0.838642,0.585425,0.535071,0.363417,0.304204,0.895753,0.609395,0.487130,0.218790,0.127928,0.289655,0.244828,0.237931,0.324138,0.263636,0.227586,0.296552,0.293103,0.317241,0.187879,0.000000,0.303448,0.268966,0.365517,0.163636,0.320690,0.300000,0.372414,0.365517,0.324242,0.265517,0.300000,0.303448,0.306897,0.178788,0.000000,0.282759,0.296552,0.293103,0.148485,0.323810,0.316667,0.326190,0.350000,0.366667,0.166667,0.371429,0.390476,0.371429,0.342222,0.097619,0.328571,0.333333,0.333333,0.315556,0.333333,0.364286,0.347619,0.345238,0.333333,0.161905,0.364286,0.361905,0.352381,0.382222,0.114286,0.330952,0.295238,0.352381,0.322222,0.888360,0.244595,0.425483,0.290447,0.146254,0.150778,0.436905,0.362698,0.478664,0.346857,0.268519,0.667229,0.636345,0.371907,Fake
0.513613,0.781957,0.939548,0.862252,0.962260,0.391786,0.619982,0.729580,0.789340,0.937541,0.391324,0.300646,0.628057,0.758422,0.942176,0.888556,0.788186,0.749885,0.392247,0.090488,0.625750,0.443240,0.635441,0.315182,0.360627,0.662206,0.308491,0.510614,0.420397,0.682189,0.492075,0.754079,0.873893,0.933100,0.966017,0.434266,0.525874,0.597669,0.636830,0.905628,0.369464,0.473193,0.447319,0.506294,0.811255,0.864802,0.658275,0.630536,0.528438,0.235714,0.777389,0.549417,0.503497,0.398368,0.583983,0.629837,0.456876,0.292075,0.142890,0.617749,0.268182,0.300000,0.286364,0.331818,0.256522,0.322727,0.263636,0.295455,0.245455,0.200000,0.222727,0.259091,0.290909,0.240909,0.195652,0.313636,0.250000,0.400000,0.254545,0.369565,0.354545,0.281818,0.304545,0.309091,0.226087,0.177273,0.309091,0.272727,0.277273,0.104348,0.312821,0.353846,0.356410,0.384615,0.400000,0.341026,0.353846,0.392308,0.374359,0.176190,0.241026,0.330769,0.369231,0.394872,0.195238,0.358974,0.371795,0.374359,0.389744,0.395238,0.292308,0.358974,0.389744,0.417949,0.230952,0.320513,0.320513,0.358974,0.361538,0.142857,0.904985,0.384056,0.527692,0.304613,0.194459,0.437012,0.287912,0.748509,0.344665,0.636130,0.183655,0.595648,0.622119,0.434852,Fake
0.418505,0.735294,0.804534,0.865809,0.947894,0.640931,0.695874,0.755515,0.802696,0.874909,0.593954,0.485294,0.657067,0.709355,0.982026,0.918096,0.835172,0.834763,0.465074,0.201888,0.896038,0.586601,0.675245,0.376838,0.200073,0.803513,0.394812,0.515727,0.315972,0.932643,0.282377,0.700205,0.785041,0.852459,0.855920,0.737295,0.585656,0.603484,0.613320,0.771949,0.845492,0.490574,0.543033,0.540574,0.691803,0.839959,0.670492,0.614549,0.534016,0.446630,0.882992,0.549590,0.523566,0.442418,0.442077,0.914344,0.442828,0.445492,0.351434,0.357741,0.258333,0.250000,0.254167,0.262500,0.251852,0.170833,0.258333,0.354167,0.245833,0.200000,0.162500,0.283333,0.345833,0.279167,0.022222,0.300000,0.241667,0.300000,0.283333,0.233333,0.179167,0.316667,0.341667,0.345833,0.229630,0.179167,0.291667,0.300000,0.266667,0.018519,0.242500,0.302500,0.372500,0.382500,0.380000,0.120000,0.385000,0.387500,0.370000,0.331111,0.067500,0.372500,0.397500,0.392500,0.306667,0.262500,0.310000,0.362500,0.372500,0.395556,0.115000,0.400000,0.437500,0.392500,0.375556,0.077500,0.385000,0.370000,0.367500,0.246667,0.872599,0.230714,0.429122,0.287850,0.178487,0.239130,0.215686,0.587488,0.276425,0.451625,0.211246,0.621279,0.590768,0.359894,Fake
0.477891,0.703515,0.822279,0.864229,0.946365,0.569161,0.529762,0.758787,0.829365,0.978111,0.781463,0.350057,0.647534,0.782171,1.000000,0.771259,0.836310,0.716837,0.335176,0.087046,0.698980,0.684382,0.614087,0.288265,0.822965,0.854167,0.421344,0.468112,0.266582,1.000000,0.324648,0.697324,0.852676,0.932958,0.972761,0.629155,0.605493,0.679577,0.645352,0.876694,0.765352,0.487606,0.529437,0.560282,0.926920,0.830563,0.644648,0.595070,0.459437,0.153601,0.835352,0.556197,0.485352,0.363662,0.532820,0.825070,0.434366,0.347465,0.154507,0.786606,0.267857,0.289286,0.332143,0.278571,0.270968,0.246429,0.282143,0.275000,0.289286,0.058065,0.075000,0.275000,0.292857,0.285714,0.000000,0.357143,0.242857,0.317857,0.292857,0.283871,0.232143,0.307143,0.275000,0.342857,0.048387,0.071429,0.321429,0.321429,0.271429,0.000000,0.304000,0.350000,0.348000,0.380000,0.405660,0.172000,0.376000,0.396000,0.412000,0.179245,0.104000,0.344000,0.396000,0.374000,0.062264,0.314000,0.354000,0.404000,0.356000,0.366038,0.170000,0.396000,0.392000,0.408000,0.216981,0.120000,0.352000,0.380000,0.392000,0.084906,0.812833,0.225939,0.296194,0.097586,0.192273,0.232913,0.211823,0.306548,0.285141,0.151866,0.077718,0.630424,0.633985,0.329831,Fake
0.407834,0.682540,0.828341,0.860215,0.960317,0.434716,0.576037,0.738479,0.826677,0.935941,0.621864,0.434588,0.661546,0.784306,0.989909,0.820148,0.872504,0.665131,0.337942,0.095805,0.736175,0.720302,0.545699,0.257552,0.237188,0.691116,0.557220,0.464158,0.230543,0.948413,0.435190,0.671266,0.766962,0.898354,0.974684,0.335696,0.579241,0.690127,0.764177,0.873537,0.519620,0.508354,0.637342,0.690380,0.813470,0.839114,0.705823,0.593418,0.468734,0.223310,0.746203,0.579114,0.445696,0.313924,0.517077,0.722405,0.498354,0.372278,0.236582,0.424528,0.270968,0.254839,0.345161,0.287097,0.262857,0.264516,0.290323,0.290323,0.293548,0.222857,0.138710,0.332258,0.309677,0.261290,0.017143,0.319355,0.338710,0.393548,0.367742,0.291429,0.316129,0.280645,0.241935,0.287097,0.220000,0.122581,0.358065,0.312903,0.267742,0.014286,0.346000,0.318000,0.346000,0.368000,0.333962,0.286000,0.372000,0.378000,0.372000,0.230189,0.190000,0.376000,0.362000,0.352000,0.213208,0.332000,0.384000,0.362000,0.360000,0.360377,0.304000,0.358000,0.338000,0.346000,0.260377,0.224000,0.388000,0.368000,0.348000,0.213208,0.878881,0.231615,0.392631,0.217752,0.168106,0.197049,0.280612,0.485348,0.324341,0.339456,0.181644,0.624875,0.642578,0.340803,Fake
0.204418,0.575405,0.757437,0.887187,0.963402,0.504124,0.413255,0.711046,0.828130,0.955026,0.556996,0.604271,0.614728,0.774227,0.941881,0.875405,0.774080,0.627541,0.357143,0.091366,0.878645,0.550957,0.549779,0.274227,0.585052,0.861414,0.639028,0.485567,0.215464,0.681701,0.339018,0.566157,0.692002,0.837695,0.949071,0.267274,0.458101,0.541605,0.630991,0.930622,0.416054,0.365187,0.463246,0.560570,0.937768,0.867539,0.731256,0.583946,0.442664,0.101988,0.784622,0.603940,0.509556,0.380035,0.612706,0.784622,0.520582,0.403264,0.190091,0.764454,0.297143,0.240000,0.220000,0.274286,0.265000,0.160000,0.274286,0.294286,0.240000,0.115000,0.157143,0.140000,0.300000,0.282857,0.095000,0.291429,0.254286,0.351429,0.325714,0.292500,0.151429,0.337143,0.314286,0.271429,0.135000,0.185714,0.145714,0.288571,0.271429,0.077500,0.268421,0.250000,0.326316,0.336842,0.353488,0.260526,0.342105,0.352632,0.352632,0.137209,0.228947,0.352632,0.376316,0.368421,0.095349,0.331579,0.350000,0.365789,0.381579,0.355814,0.313158,0.363158,0.407895,0.357895,0.120930,0.223684,0.344737,0.373684,0.342105,0.100000,0.936130,0.247207,0.310405,0.164127,0.099372,0.160511,0.420816,0.393350,0.231217,0.365190,0.107350,0.699664,0.726308,0.242447,Fake
0.548148,0.734259,0.774691,0.848148,0.952546,0.434722,0.497531,0.679321,0.844907,1.000000,0.577469,0.340586,0.631019,0.831173,1.000000,0.831481,0.740741,0.571605,0.260494,0.043113,0.714506,0.560648,0.505864,0.495062,1.000000,0.625154,0.345833,0.446605,0.552623,1.000000,0.207916,0.647312,0.695210,0.859849,0.958499,0.876636,0.436470,0.587094,0.683967,0.991317,1.000000,0.377791,0.508240,0.700139,1.000000,0.799476,0.679501,0.541198,0.361620,0.038116,0.949792,0.624211,0.468813,0.281380,0.939073,1.000000,0.555983,0.359002,0.397659,1.000000,0.246667,0.233333,0.226667,0.256667,0.259375,0.243333,0.290000,0.280000,0.176667,0.000000,0.136667,0.266667,0.303333,0.176667,0.000000,0.300000,0.253333,0.286667,0.323333,0.287500,0.266667,0.363333,0.333333,0.216667,0.000000,0.126667,0.263333,0.286667,0.166667,0.000000,0.274419,0.251163,0.334884,0.358140,0.377778,0.065116,0.334884,0.341860,0.372093,0.020000,0.000000,0.346512,0.404651,0.255814,0.000000,0.311628,0.383721,0.369767,0.351163,0.362222,0.058140,0.381395,0.369767,0.376744,0.026667,0.000000,0.374419,0.362791,0.248837,0.000000,0.843658,0.142936,0.274007,0.122884,0.145989,0.093673,0.212142,0.359477,0.201554,0.301724,0.079720,0.669185,0.683211,0.198264,Fake
0.403924,0.657267,0.731686,0.870203,0.948132,0.256105,0.557413,0.686337,0.806250,0.927696,0.704506,0.380669,0.615988,0.704360,0.880197,0.879506,0.763517,0.724419,0.493605,0.167583,0.777326,0.619477,0.570349,0.259738,0.487949,0.834302,0.422384,0.513517,0.194913,0.524877,0.303198,0.592442,0.663227,0.774564,0.900284,0.215407,0.473692,0.549128,0.568605,0.950142,0.582849,0.419913,0.466715,0.492297,0.991903,0.903634,0.812791,0.693169,0.538372,0.120739,0.791134,0.666134,0.560320,0.462355,0.643324,0.845640,0.612209,0.466134,0.347238,0.933523,0.237500,0.256250,0.253125,0.296875,0.269697,0.218750,0.325000,0.284375,0.278125,0.142424,0.118750,0.278125,0.271875,0.271875,0.145455,0.290625,0.240625,0.309375,0.387500,0.333333,0.231250,0.318750,0.284375,0.306250,0.160606,0.084375,0.425000,0.300000,0.281250,0.127273,0.293023,0.246512,0.337209,0.353488,0.356818,0.288372,0.348837,0.346512,0.318605,0.118182,0.167442,0.341860,0.355814,0.332558,0.027273,0.367442,0.358140,0.353488,0.346512,0.377273,0.290698,0.360465,0.430233,0.376744,0.120455,0.148837,0.332558,0.313953,0.300000,0.038636,0.829247,0.268838,0.385299,0.157791,0.134328,0.140084,0.549296,0.318822,0.441650,0.254020,0.117927,0.658995,0.688508,0.286473,Fake
0.244785,0.592629,0.740951,0.863138,0.939430,0.454613,0.462033,0.696512,0.808558,0.933822,0.714981,0.485943,0.639542,0.810207,0.940178,0.877649,0.690164,0.527166,0.266221,0.170568,0.794460,0.625443,0.488251,0.223102,0.423839,0.875587,0.613653,0.437052,0.353368,0.602483,0.275090,0.535761,0.721245,0.868117,0.909801,0.281525,0.470593,0.627485,0.783969,1.000000,0.580727,0.401922,0.557103,0.735256,1.000000,0.869420,0.659417,0.497393,0.330971,0.085306,0.807836,0.598648,0.444363,0.289264,1.000000,0.836673,0.528837,0.375692,0.320626,1.000000,0.228205,0.258974,0.258974,0.315385,0.265116,0.128205,0.300000,0.300000,0.274359,0.211628,0.043590,0.233333,0.289744,0.235897,0.102326,0.100000,0.289744,0.369231,0.348718,0.253488,0.182051,0.325641,0.294872,0.310256,0.183721,0.123077,0.292308,0.338462,0.207692,0.123256,0.319355,0.303226,0.337097,0.346774,0.096875,0.338710,0.362903,0.358065,0.240323,0.000000,0.166129,0.375806,0.362903,0.293548,0.000000,0.338710,0.358065,0.359677,0.337097,0.100000,0.306452,0.369355,0.383871,0.270968,0.000000,0.190323,0.383871,0.350000,0.314516,0.000000,0.833148,0.175983,0.249681,0.044444,0.164848,0.131877,0.260252,0.359223,0.164103,0.117619,0.025756,0.651247,0.675216,0.176174,Fake
0.306744,0.624902,0.796641,0.943191,0.906842,0.399501,0.476122,0.678168,0.807400,0.979311,0.955130,0.351089,0.588297,0.761218,1.000000,0.803988,0.852663,0.560089,0.334295,0.129103,0.764104,0.696143,0.474810,0.247835,0.863153,0.983469,0.560614,0.399239,0.204015,1.000000,0.417473,0.612982,0.767196,0.888244,0.881137,0.275519,0.471287,0.619951,0.769519,0.779870,0.518131,0.333075,0.588205,0.777649,0.968131,0.843206,0.704736,0.536585,0.316299,0.270949,0.752226,0.567686,0.448703,0.214995,0.204134,0.778165,0.449994,0.493741,0.372564,0.887166,0.281081,0.248649,0.281081,0.272973,0.269048,0.194595,0.286486,0.232432,0.243243,0.042857,0.008108,0.283784,0.272973,0.264865,0.000000,0.254054,0.281081,0.243243,0.318919,0.245238,0.270270,0.286486,0.286486,0.251351,0.066667,0.016216,0.283784,0.243243,0.278378,0.000000,0.256098,0.321951,0.336585,0.353659,0.353488,0.317073,0.314634,0.334146,0.348780,0.316279,0.153659,0.373171,0.256098,0.263415,0.032558,0.336585,0.348780,0.243902,0.346341,0.325581,0.312195,0.368293,0.348780,0.363415,0.332558,0.173171,0.334146,0.275610,0.246341,0.030233,0.923250,0.277155,0.273654,0.113757,0.100199,0.209893,0.391091,0.379448,0.192526,0.278755,0.070388,0.662624,0.695711,0.262650,Fake
0.485137,0.696074,0.769512,0.845653,0.946658,0.329677,0.475759,0.702750,0.803052,0.903893,0.700684,0.319504,0.635988,0.619297,0.787400,0.834367,0.744715,0.744238,0.515816,0.260116,0.680655,0.535209,0.525672,0.218884,0.339209,0.849467,0.351772,0.446193,0.176284,0.330472,0.215620,0.644605,0.664090,0.825604,0.949333,0.642190,0.469243,0.495652,0.592754,0.942667,0.647021,0.343156,0.287762,0.472625,0.951259,0.906441,0.865378,0.712882,0.566184,0.091259,0.908374,0.578583,0.504348,0.454428,0.865926,0.887601,0.448148,0.333494,0.247343,0.911111,0.240741,0.259259,0.255556,0.262963,0.267857,0.255556,0.288889,0.266667,0.322222,0.235714,0.092593,0.285185,0.303704,0.333333,0.214286,0.292593,0.274074,0.344444,0.381481,0.378571,0.229630,0.381481,0.288889,0.322222,0.221429,0.103704,0.277778,0.288889,0.344444,0.200000,0.278261,0.267391,0.332609,0.376087,0.358000,0.169565,0.367391,0.339130,0.321739,0.072000,0.169565,0.310870,0.350000,0.376087,0.032000,0.373913,0.358696,0.354348,0.356522,0.370000,0.150000,0.347826,0.360870,0.382609,0.068000,0.152174,0.326087,0.345652,0.347826,0.030000,0.899977,0.295623,0.420106,0.173183,0.185721,0.164879,0.562279,0.341373,0.482299,0.291863,0.130342,0.643352,0.664381,0.328019,Fake
